Index,LLM Response,MayoClinic Similarity,Healthline Similarity,MedlinePlus Similarity,MayoClinic Missing Points,Healthline Missing Points,MedlinePlus Missing Points,MayoClinic Extra Points,Healthline Extra Points,MedlinePlus Extra Points
24,"The main causes of osteoarthritis are complex and multi-factorial. While the exact underlying cause is still not fully understood, based on the information provided:

1. **Genetics**: Multiple genetic variations, which subtly change gene activity (expression), contribute to the risk of developing osteoarthritis. These genetic changes affect the formation and maintenance of bone and cartilage.
2. **Gradual joint and cartilage damage**: Cartilage breakdown over time, leading to bones rubbing against each other, is a key characteristic of osteoarthritis.
3. **Interplay between genetics and environmental/lifestyle factors**: Genetic predispositions can be amplified by environmental and lifestyle factors, such as obesity, excessive joint stress, past injuries, age, and certain occupations.
4. **Failed attempts to repair joint damage**: The body's attempts to repair joint damage lead to changes in bone and connective tissue, causing further joint damage and inflammation.

Key risk factors that contribute to osteoarthritis development and progression include:

- Genetics (family history)
- Past injuries
- Age (50+ years)
- Being assigned female at birth
- Obesity/overweight
- Menopause
- Certain occupations (e.g., kneeling, climbing, heavy lifting)
- Other medical conditions affecting joint health

It's essential to note that osteoarthritis is a complex condition, and multiple factors may interact to increase the risk of developing the disorder.",0.6914818286895752,0.8797332644462585,0.8012235164642334,,"Musculoskeletal, the National Institute of Arthritis, age 50 years",,"2, 50+ years, 3, 4, 1","2, 50+ years, 3, 4, 1","2, 50+ years, 3, 4, 1"
25,"The main causes of osteoporosis based on the information provided are:

1. **Insufficient calcium intake:** Not consuming enough calcium-rich foods to support bone formation and maintenance.
2. **Inadequate vitamin D:** Not getting enough vitamin D to aid in calcium absorption, which is essential for building and maintaining strong bones.
3. **Body's inability to absorb calcium and vitamin D:** This can occur after gastric bypass surgery or due to specific medical conditions, affecting the body's ability to use these essential minerals.
4. **Aging:** As people age, their bodies naturally reabsorb more calcium and phosphate from bones, leading to bone loss and weakening.
5. **Hormonal changes:**
	* Decreased estrogen levels in women after menopause.
	* Decreased testosterone levels in aging men.
6. **Chronic inflammatory conditions:** Such as Crohn's disease, rheumatoid arthritis, and other inflammatory conditions that contribute to bone loss.
7. **Prolonged bed rest:** Causing children's bones to be affected more significantly, but not exclusive to this age group.
8. **Certain medications:**
	* Seizure drugs.
	* Hormone therapies for prostate or breast cancer.
	* Long-term use of steroids (over three months).
These causes of osteoporosis can lead to bone loss, brittle and fragile bones, and increased risk of fractures.",0.7984318733215332,0.7959008812904358,0.7863283753395081,"the age of 50, D., Calcium, Brittle, Approximately half","D., Around half, Decreased","the age of 50, About one half, Brittle, more than 3 months","2, 3, 6, 4, 1, 8, 7, 5","2, 3, 6, 4, 1, 8, 7, 5","2, 3, 6, 4, 1, three months, 8, 7, 5"
26,"According to the information provided, the main factors that seem to play a role in the development of Parkinson's disease are:

1. **Genes**: Specific genetic changes are linked to Parkinson's disease, although they are rare unless many family members have had the disease.
2. **Environmental factors**: Exposure to certain toxins or other environmental factors may increase the risk of Parkinson's disease, such as:
	* MPTP (a substance found in some illegal drugs)
	* Pesticides
	* Contaminated well water used for drinking
3. **Unknown or unconfirmed factors**:
	* Viruses: Some scientists believe that viruses may trigger Parkinson's disease.
	* Head injuries
	* Geographic location (higher prevalence in white people compared to Black or Asian people)
4. **Altered cellular processes**:
	* Changes to mitochondria (powerhouse compartments inside cells that create most of the body's energy)
	* Presence of Lewy bodies (clumps of proteins in the brain associated with Parkinson's disease)
	* Abnormal alpha-synuclein protein found within Lewy bodies

It is essential to note that the exact cause of Parkinson's disease is still unknown, and researchers continue to study the various factors that contribute to the development of the disease.",0.7191543579101562,0.8419605493545532,0.6427390575408936,"Altered mitochondria, Lewy, One, Mitochondria, MPTP, Alpha","between ages 50 and 60 years, Lewy, Black or, about four percent, one, Abnormal, one and a half, 40 years old, Toxins",age 60,"2, 3, 4, 1, Asian, Black","2, 3, 4, 1, Black","2, 3, 4, 1, Asian, Black"
27,"Based on the information provided from MayoClinic, MedlinePlus, and Healthline, the main causes of psoriatic arthritis are:

1. **Genetic factors:** Many people with psoriatic arthritis have a family history of either psoriasis or psoriatic arthritis. Certain genetic markers, such as changes in the human leukocyte antigen (HLA) complex, have been identified as risk factors.

2. **Environmental triggers:** Physical trauma, viral or bacterial infections, extreme stress, or injury may trigger psoriatic arthritis in people with an inherited tendency.

While the exact cause of psoriatic arthritis is still unknown, a combination of genetic and environmental factors seems to play a role in triggering the disease.",0.8731895685195923,0.6866715550422668,0.8028622269630432,,About 40%,HLA,"2, MedlinePlus, Healthline, 1, MayoClinic","2, MedlinePlus, 1, MayoClinic, Healthline","2, MedlinePlus, 1, MayoClinic, Healthline"
28,"Based on the provided information from MayoClinic, MedlinePlus, and Healthline, the main causes of cirrhosis can be categorized into three groups:

**Most Common Causes:**

1. Hepatitis B or C infection
2. Alcohol overuse (long-term)
3. Nonalcoholic fatty liver disease (NAFLD) with metabolic associated steatotic liver disease (MASLD) or metabolic associated steatohepatitis (MASH)

**Less Common Causes:**

1. Autoimmune hepatitis (AH)
2. Bile duct disorders
3. Some medicines
4. Liver diseases passed down in families

**Other Causes:**

1. Chronic metabolic conditions such as:
	* Hemochromatosis (excessive iron accumulation)
	* Cystic fibrosis
	* Alpha-1 antitrypsin deficiency
2. Genetic conditions:
	* Wilson's disease (copper buildup in the liver)
	* Galactosemia or glycogen storage disease
	* Alagille syndrome
3. Infections:
	* Syphilis or brucellosis
4. Other conditions:
	* Primary biliary cholangitis
	* Primary sclerosing cholangitis
	* Biliary atresia (malformed bile ducts)

Note that some sources may group these causes differently or provide additional information, but these categories represent the main causes of cirrhosis based on the provided information.",0.8661743998527527,0.8708688020706177,0.7917360067367554,"Infection, atresia, Alagille, Cystic, Nonalcoholic, Medications","Nonalcoholic, Infections, Primary, Alagille","the United States, Buildup, Liver","2, 3, MedlinePlus, three, 4., 1, MayoClinic, Syphilis, Biliary atresia, Healthline","2, 3, MedlinePlus, three, 4., 1, MayoClinic, Syphilis, Healthline","2, Wilson, 3, MedlinePlus, three, 4., 1, MayoClinic, Syphilis, Biliary atresia, Healthline"
29,"Based on the provided information from MayoClinic, MedlinePlus, and Healthline, the main causes of delirium can be categorized into the following groups:

1. **Physical illnesses and conditions:**
	* Stroke
	* Heart attack
	* Worsening lung or liver disease
	* Injury from a fall
	* Urinary tract infection
	* Pneumonia
	* The flu (influenza)
	* COVID-19 (especially in older adults)
	* Acute illness
	* Infections (such as meningitis)
	* Worsening symptoms of a long-term (chronic) illness
	* Dehydration
2. **Medications and medication side effects:**
	* Certain medicines (e.g., pain, sleep problems, mood disorders, allergies, asthma, swelling, and Parkinson's disease)
	* Medication overdose or withdrawal
	* Sedatives
	* Blood pressure medications
	* Sleeping pills
	* Pain relievers
	* Electrolyte or other body chemical disturbances
3. **Other factors:**
	* Exposure to toxins (e.g., carbon monoxide, cyanide, or other poisons)
	* General anesthesia and surgery
	* Autoimmune disease
	* Lack of sleep
	* Severe emotional distress
	* Pain
	* Metabolic issues (e.g., low blood sugar or an electrolyte imbalance)
	* Blockage of arteries",0.8832527995109558,0.817622184753418,0.7805507779121399,"COVID-19, Asthma
Swelling
Parkinson's, more than one, Spasms, Pain
Surgery, Fever","age 70, anesthesia
Medication, 39%, Around one-third","ICU, Delirium, Autoimmune, Electrolyte, Infections, Poisons","2, 3, MedlinePlus, anesthesia, 1, MayoClinic, Healthline","2, 3, MedlinePlus, anesthesia, 1, MayoClinic, Healthline","2, 3, MedlinePlus, 1, MayoClinic, Healthline"
30,"The main causes of epilepsy can be summarized into several categories:

1. **Unknown cause**: In about half of people with epilepsy, the cause cannot be determined.

2. **Genetic influence**: Some people may have a genetic predisposition to epilepsy, which can be hereditary or caused by spontaneous genetic mutations.

3. **Head trauma**: Severe head injuries, such as those sustained in car accidents or other traumatic events, can lead to epilepsy.

4. **Brain-related factors**:
	* Brain tumors and abnormalities in blood vessel formation, such as arteriovenous or cavernous malformations, can cause epilepsy.
	* Strokes are a leading cause of epilepsy in adults over 35.

5. **Infections**: Conditions such as meningitis, HIV, viral encephalitis, and certain parasitic infections can result in epilepsy.

6. **Prenatal injury**: Brain damage in the developing fetus, caused by maternal infections, poor nutrition, or oxygen deprivation, can lead to epilepsy or cerebral palsy.

7. **Developmental conditions**: Epilepsy often occurs alongside developmental disorders, such as:
	* Autism
	* Attention-deficit/hyperactivity disorder (ADHD)
	* Alzheimer's disease
	* Other developmental conditions and neurological diseases

8. **Seizure triggers**: While not a direct cause of epilepsy, triggers such as:
	* Alcohol consumption
	* Flashing lights
	* Illicit drug use
	* Missing",0.928681492805481,0.8287249803543091,0.9385715126991272,"half, older than age 35, Epilepsy, Injury, Infections","CDC, WHO","half, Brain, Illness, Epilepsy, Hormonal, Infections","2, 3, 35, 6, 4, 1, 8, 7, 5","2, 3, 35, 6, 4, 1, 8, 7, 5","2, 3, 6, 4, 1, 8, 7, 5"
31,"Based on the provided information from MayoClinic, MedlinePlus, and Healthline, the main causes of heart failure are:

1. **Coronary artery disease (CAD)**: The buildup of fatty deposits in the arteries, reducing blood flow and oxygen to the heart, leading to heart muscle weakening or damage.
2. **High blood pressure (hypertension)**: The heart has to work harder to pump blood, leading to muscle stiffening or weakening.
3. **Heart attack**: Damage to the heart muscle from a blocked artery, reducing its pumping ability.
4. **Heart valve disease**: Abnormalities in the heart valves, forcing the heart to work harder to pump blood.
5. **Infections**: Such as myocarditis (virus or bacterial infection), which can weaken the heart muscle.
6. **Congenital heart defects**: Heart problems present at birth, requiring the heart to work harder to pump blood.
7. **Arrhythmias**: Irregular heart rhythms, which can lead to sudden changes in heart function or muscle performance.
8. **Inherited heart disease**: Conditions passed down from parents that can lead to heart muscle weakening or damage.
9. **Diseases that can contribute to heart failure**: Such as diabetes, HIV infection, an overactive or underactive thyroid, or a buildup of iron or protein.

These conditions can lead to the heart muscle becoming weak or stiff, reducing its ability to pump blood effectively, and resulting in heart failure.",0.8690148591995239,0.8289340734481812,0.747947633266449,"Coronary, COVID-19, Myocarditis, Irregular",,"Infection, Emphysema","2, 9, 3, MedlinePlus, 6, 4, 1, MayoClinic, 8, 7, 5, Healthline","2, 9, MedlinePlus, 3, 6, 4, 1, MayoClinic, 8, 7, 5, Healthline","2, 9, MedlinePlus, 3, 6, 4, 1, MayoClinic, 8, 7, 5, Healthline"
32,"The main causes of peptic ulcers are:

1. **Helicobacter pylori (H. pylori) infection**: A bacteria that lives in the mucous layer of the stomach and small intestine, which can cause inflammation and lead to an ulcer.
2. **Regular use of certain pain relievers**: Taking aspirin or nonsteroidal anti-inflammatory drugs (NSAIDs) over time can irritate or inflame the lining of the stomach and small intestine.
3. **Other factors that increase risk**: Drinking too much alcohol, smoking, being very ill, radiation treatments, stress, and Zollinger-Ellison syndrome (a rare condition that causes the stomach to produce too much acid).

These causes contribute to the breakdown of the protective mucous layer in the digestive tract, leading to peptic ulcers.",0.804612934589386,0.705292820930481,0.8187680840492249,"Aleve, Anaprox","the age of 60, Bayer",first,"2, 3, 1, Zollinger-Ellison","2, 3, Zollinger-Ellison, 1, NSAIDs","2, 1, 3"
33,"According to the provided information from Mayo Clinic and MedlinePlus, the main causes of urinary tract infections (UTIs) are:

1. **Bacteria entering the urinary tract**: Bacteria typically enter the urinary tract through the urethra and begin to spread in the bladder.
2. **Anatomy of the female urinary system**: The female urethra is close to the anus, making it easier for bacteria to enter the urethra and travel to the bladder.

As for risk factors that contribute to the development of UTIs, according to the provided information from MedlinePlus and Healthline, they are:

1. **Age**: Older adults are more prone to UTIs.
2. **Reduced mobility**: Prolonged bed rest or recovery after surgery can increase the risk.
3. **Urinary tract obstructions or blockages**: Kidney stones, enlarged prostate, certain types of cancer, or prolonged use of urinary catheters.
4. **Diabetes**: High blood sugar levels can promote bacterial growth.
5. **Pregnancy**: Hormonal and physical changes during pregnancy can increase susceptibility.
6. **Congenital abnormalities**: Structural abnormalities of the urinary tract present from birth can impair urine flow.
7. **Weakened immune system**: Conditions that compromise the immune system make it harder to fight infections.
8. **Previous UTIs**: A previous UTI can raise the likelihood of recurrence.
9. **Kidney stones**: These can obstruct urine flow,",0.7935409545898438,0.8272654414176941,0.8752527832984924,"GI, Escherichia",,Kidney,"Mayo Clinic, 2, 9, MedlinePlus, Bacteria, 3, 6, 4, 1, 8, 7, 5, Healthline","Mayo Clinic, 2, 9, Bacteria, MedlinePlus, 3, 6, 4, 1, 8, 7, 5, Healthline","Mayo Clinic, 2, 9, Bacteria, MedlinePlus, 3, 6, 4, 1, 8, 7, 5, Healthline"
34,"According to the provided sources (MayoClinic, MedlinePlus, and Healthline), the main causes of melanoma are:

1. **Changes in DNA of melanocytes**: Melanoma develops when healthy melanocytes undergo changes in their DNA, leading to cancer cells that multiply rapidly and avoid normal cell death.

2. **Exposure to ultraviolet (UV) light**: Ultraviolet light, from the sun or artificial sources like tanning beds, is considered the primary cause of melanoma. This is a combination of environmental and genetic factors, but UV light is the leading driver.

3. **Unknown genetic and environmental factors**: The exact cause of DNA changes in melanocytes that lead to melanoma is unclear, and it's likely influenced by a combination of genetic and environmental factors.

4. **Other possible risk factors**: Other factors that may contribute to an individual's risk of developing melanoma include:
   - Fair skin, blue or green eyes, or red or blond hair
   - Living in sunny climates or at high altitudes
   - Spending a lot of time in high levels of strong sunlight
   - Previous sunburns, especially those during childhood
   - Using tanning devices like tanning beds
   - Having close relatives with melanoma
   - Certain types of moles (atypical or dysplastic) or many birthmarks
   - A weakened immune system due to disease or medicines",0.7663577198982239,0.8144446611404419,0.7032085657119751,,,"Nodular, one, four, Superficial, Weakened","2, MedlinePlus, 3, 4, 1, MayoClinic, Healthline","2, MedlinePlus, 3, 4, 1, MayoClinic, Healthline","2, 3, MedlinePlus, 4, 1, MayoClinic, Healthline"
35,"According to the sources provided, the main causes of gastritis are:

1. Inflammation of the stomach lining due to weaknesses or injuries to the stomach's protective barrier.
2. Various diseases and conditions can increase the risk of gastritis, including:
   - Inflammatory conditions like Crohn's disease
   - Autoimmune disorders (such as pernicious anemia)

And specifically, the most common causes of gastritis are:
- Certain medicines, such as aspirin, ibuprofen, or naproxen and other similar drugs
- Heavy alcohol drinking
- Infection of the stomach with a bacteria called Helicobacter pylori (H. pylori)
- Gastrointestinal bacterial infection (mainly H. pylori, but also other infections like cytomegalovirus and herpes simplex virus)

Additionally, factors that increase the risk of developing gastritis include:
- Routine use of NSAIDs like ibuprofen and aspirin
- Extreme alcohol consumption
- Cocaine use
- Age (the stomach lining thins naturally with age)
- Tobacco use
- Stress
- Autoimmune disorders
- Digestive disorders like Crohn’s disease
- Viral infections",0.7009456157684326,0.7753543853759766,0.852271556854248,Gastritis,,"Extreme, Heavy, Eating, Backflow, Autoimmune, Trauma, Cocaine","2, NSAIDs, 1","2, 1","2, NSAIDs, 1, Crohn"
36,"According to the provided information, the main causes of glaucoma can be categorized into several factors:

1. **Increased eye pressure**: The fluid in the eye (aqueous humor) builds up, causing the eye pressure to increase. This can be due to:
	* Blockage or partial obstruction of the drainage channels in the cornea and iris.
	* High production of the aqueous humor.
	* Poor or reduced blood flow to the optic nerve.
	* High or elevated blood pressure.
2. **Impaired drainage**: The trabecular meshwork, which is responsible for draining the aqueous humor, may not function properly.
3. **Genetic factors**: Certain genes have been identified as being associated with high eye pressure and optic nerve damage, suggesting a hereditary component to glaucoma.
4. **Other medical conditions**: Certain medical conditions, such as:
	* Atherosclerosis (buildup of fatty deposits in the arteries).
	* Underlying medical conditions that damage circulation.
	* Injury or trauma to the eye.
5. **Specific types of glaucoma**: Each type of glaucoma may have unique causes or risk factors, such as:
	* Acute angle-closure glaucoma: Iris bulging blocking the drainage angle.
	* Normal-tension glaucoma: Optic nerve damage despite normal eye pressure.
	* Pigmentary glaucoma: Pigment granules from the iris flaking off and obstructing fluid drainage",0.812961757183075,0.6309919953346252,0.8058055639266968,"the first few years, Acute, Glaucoma, Pigmentary","IOP, one","Children, their early years, Pigmentary Glaucoma, Glaucoma, Acute Angle-Closure Glaucoma, Normal-Tension Glaucoma, Types","2, 3, 4, Iris, 1, 5","2, 3, 4, Iris, 1, 5","2, 3, 4, Iris, 1, 5"
37,"According to the information provided from MayoClinic, MedlinePlus, and Healthline, the main causes of tachycardia can be grouped as follows:

1. **Heart-related issues:**
   - Atrial fibrillation (AFib)
   - Heart attack
   - High or low blood pressure
   - Certain medications
   - Anemia (low red blood cell count)
   - Hyperthyroidism (overactive thyroid)

2. **Electrolyte imbalances:**
   - Abnormal levels of potassium, sodium, calcium, or magnesium

3. **Substance use and withdrawal:**
   - Excessive alcohol consumption (14+ drinks per week for men, 7+ drinks per week for women)
   - Alcohol withdrawal
   - Too much caffeine
   - Smoking or nicotine use
   - Use of illegal stimulants, such as cocaine or methamphetamine

4. **Medical conditions and infections:**
   - Fever
   - Certain medications (in addition to those causing heart-related issues)

5. **Other general causes:**
   - Stress (leading to sinus tachycardia)
   - Exercise (leading to sinus tachycardia)

Recognizing the underlying causes is important for managing tachycardia effectively.",0.8280643224716187,0.8811524510383606,0.8782271146774292,"seven, one, a week, 14, Tachycardia","Hyperthyroidism, Anemia, 14, Tachycardia","Anemia, 14, Tachycardia","2, 3, MedlinePlus, 14+, 4, 1, MayoClinic, 7, 5, Healthline","2, 3, MedlinePlus, 14+, 4, 1, MayoClinic, 5, Healthline","2, 3, MedlinePlus, 14+, 4, 1, MayoClinic, 5, Healthline"
38,"The main causes of anemia can be broadly classified into several categories:

**Decreased Red Blood Cell Production**

1. **Iron deficiency anemia**: caused by inadequate dietary intake of iron, blood loss, or lack of iron supplementation during pregnancy.
2. **Vitamin deficiency anemia**: caused by inadequate folate or vitamin B-12 in the diet, or difficulty absorbing vitamin B-12.
3. **Anemia of inflammation**: caused by chronic diseases such as cancer, HIV/AIDS, rheumatoid arthritis, kidney disease, or Crohn's disease.
4. **Aplastic anemia**: a rare, life-threatening condition where the body stops making enough new blood cells.
5. **Anemias related to bone marrow diseases**: disorders such as leukemia or myelofibrosis can disrupt red blood cell production.

**Increased Red Blood Cell Destruction or Loss**

1. **Hemolytic anemias**: caused by red blood cells being destroyed faster than the bone marrow can replace them, often due to inherited conditions such as:
	* Sickle cell disease
	* Glucose-6-phosphate dehydrogenase (G6PD) deficiency
	* Thalassemia
	* Pyruvate kinase deficiency
	* Hereditary spherocytosis
	* Hereditary elliptocytosis
2. **Blood loss**: due to accidents, injuries, surgery, heavy menstrual bleeding, childbirth, endometriosis, gastrointestinal lesions",0.8288042545318604,0.7455865740776062,0.8589266538619995,"three, Anemias, Aplastic","About 1 percent, Schwachman-Diamond, two, 2 million, 100 to 120 days, B12, each day, second, Diamond-Blackfan","Role of Red Blood Cells, three, Anemias, Blood, Hemoglobin","2, 3, 4, 1, Hereditary, 5","2, 3, Vitamin, 4, 1, Hereditary, 5, B-12","2, 3, 4, 1, Hereditary, 5"
39,"The main causes of pancreatitis are:

1. **Gallstones**: Gallstones are the most common cause of acute pancreatitis and can cause a backup of digestive enzymes and bile, leading to inflammation in the pancreas.

2. **Heavy alcohol use**: Drinking excessive amounts of alcohol can cause damage to the pancreas and lead to pancreatitis.

3. **High triglyceride levels**: High levels of triglycerides in the blood can cause pancreatitis.

4. **Medications**: Certain medications can cause pancreatitis as a side effect.

5. **Smoking**: Smoking is a known risk factor for pancreatitis.

6. **Genetic disorders of the pancreas**: Certain genetic disorders can increase the risk of pancreatitis.

7. **Inherited genes linked to pancreatitis**: In some cases, pancreatitis may be caused by inherited genes.

8. **High levels of calcium or parathyroid hormone in the blood**: Abnormal levels of calcium or parathyroid hormone in the blood can cause pancreatitis.

9. **Cystic fibrosis**: This genetic disorder can increase the risk of pancreatitis.

10. **Pancreatic cancer**: Cancer of the pancreas can cause pancreatitis.

11. **Abdominal surgery** and **injury to the abdomen**: Surgery or injury to the abdomen can increase the risk of pancreatitis.

These factors are identified as the main causes of pancreatitis across MayoClinic, MedlinePlus, and Healthline.",0.757843554019928,0.7194046378135681,0.8617629408836365,"two, Heavy, Inherited",first,"Injury, Cystic, Heavy","2, 9, MedlinePlus, 3, 6, 4, 1, MayoClinic, 11, Abnormal, 8, 7, 5, 10, Healthline","2, 9, 3, MedlinePlus, 6, 4, 1, MayoClinic, 11, Abnormal, 8, 7, 5, 10, Healthline","2, 9, MedlinePlus, 3, 6, 4, 1, MayoClinic, 11, Abnormal, 8, 7, 5, 10, Healthline"
40,"According to the provided information, the main causes of tuberculosis (TB) are:

1. **Inhaling Mycobacterium tuberculosis bacteria**: TB is caused by a bacterium called Mycobacterium tuberculosis, which is spread through the air when someone with active TB disease coughs, sneezes, talks, or sings, releasing tiny droplets that carry the bacteria.

2. **Poor treatment and misuse of antibiotics**: Drug-resistant strains of TB can develop when antibiotic drugs are not used correctly or fail to kill all the bacteria, leading to the establishment and multiplication of resistant bacteria.

3. **Underlying health conditions**: Certain people are more likely to develop TB disease after being infected, including those with weakened immune systems (such as people with HIV), young children, older adults, people with other diseases like diabetes, and those who have not been treated correctly for TB in the past.

4. **Living or working in crowded spaces**: The disease spreads more easily in crowded gatherings and in places where people live or work together for long periods, especially in countries or areas where TB is common.

These factors contribute to the spread of TB and the development of the disease in susceptible individuals.",0.8170756697654724,0.7861132025718689,0.7909238934516907,2 to 3 weeks,About a quarter,"AUD, the last 2 years","2, 4, 1, 3","2, 4, 1, 3","2, 3, 4, 1, Mycobacterium"
41,"The main causes of chickenpox can be summarized from the provided information as follows:

1. **Direct contact with an infected person**: Touching the fluid from a chickenpox blister, coughing, or sneezing in close proximity to someone who has chickenpox can cause the disease.
2. **Contagious virus through bodily fluids**: Saliva and the fluid from the blisters themselves can transmit the virus.
3. **Airborne transmission**: Breathing in droplets when someone with chickenpox coughs or sneezes can spread the disease.

In general, the varicella-zoster virus (VZV) is the underlying cause of chickenpox.",0.7555394172668457,0.824386477470398,0.7534394264221191,"1 to 2 days, first, the age of 10, under 1 year old",one to two days,"1 to 2 days, age 10, under 1 year old, 1 year old","2, 3, 1, VZV, Saliva","2, Saliva, 1, 3","2, 3, 1, VZV, Saliva"
42,"The main causes of mumps are:

1. Infection with a virus (specifically the mumps virus) that is present in saliva.
2. Exposure to respiratory droplets that contain the virus, such as those released when sneezing.
3. Direct contact with objects or people contaminated with infected saliva, such as through:
   - Touching a surface where droplets have landed and then touching your face.
   - Kissing or sharing personal items like water bottles.
   - Direct contact with an infected person.

These causes lead to the spread of the virus and the eventual development of symptoms associated with mumps.",0.867024838924408,0.7496349215507507,0.8234925866127014,"the United States, summer","12 to 25 days, 2 to 12","about 12 to 25 days, ages 2 through 12","2, 1, 3","2, 1, 3","2, 1, 3"
43,"According to the provided information, the main causes of tetanus are:

1. **Injuries with exposure to contaminated soil, dirt, or dust**, where the Clostridium tetani spores can enter the body through wounds.
2. **Animal droppings or feces**, which can lead to tetanus exposure through wounds or skin contact.
3. **Wounds contaminated with dead tissue**, as the bacteria can thrive in anaerobic conditions (without oxygen).
4. **Crush injuries**, which can create an environment that allows the bacteria to grow.
5. **Puncture wounds** from various sources, such as:
   - Piercings
   - Tattoos
   - Injection drug use
   - Injury from stepping on a nail
6. **Infections in wounds that are deep or have poor blood circulation**, allowing the bacteria to grow and spread.
7. **Burns**, possibly because of exposure to contaminated soil or other bacteria-containing environments.
8. **Foreign objects or substances entering the body**, such as nails or other sharp objects.

These are the primary causes of tetanus infections, based on the provided information from trusted sources.",0.7092684507369995,0.8260760307312012,0.6485292911529541,,Bacteria,"more than 40 years, first, the United States","2, 3, 6, 4, 1, 8, Tattoos, 7, 5","2, 3, 6, 4, 1, 8, Tattoos, 7, 5","2, 3, 6, 4, Clostridium, 1, 8, Tattoos, 7, 5"
44,"According to the provided information from MayoClinic, MedlinePlus, and Healthline, the main causes of polio are:

1. **Infection with the poliovirus**: The poliovirus is the direct cause of polio, and it targets nerve cells in the spinal cord and brain stem responsible for muscle movement.

2. **Wild-type poliovirus (WPV)**: Although the naturally occurring wild-type poliovirus has been eliminated in most countries, it still causes a few cases of polio.

3. **Vaccine-derived poliovirus (VDPV)**: VDPV, a variant of the virus, is responsible for the majority of polio infections worldwide, especially in areas with low vaccination rates where the virus can circulate and evolve.

4. **Low vaccination rates**: In areas with low vaccination rates, the weakened virus from the oral vaccine can spread and increase the likelihood of mutations that cause it to behave like the wild-type virus.

5. **Compromised immune system**: Individuals with weakened immune systems are more susceptible to contracting polio from VDPV, even if they have been vaccinated.

6. **Direct person-to-person contact**: The poliovirus can spread through contact with infected mucus or phlegm from the nose or mouth, contact with infected feces, or through direct person-to-person contact.

7. **Travel to an area with a polio outbreak**: Traveling to areas with a polio outbreak increases the risk",0.8827979564666748,0.8533287644386292,0.6862739324569702,"New York, the United States, 2000, One, 2022, Infections","New York, the United States, One, 2022","7 to 14 days, Pakistan, the past 25 years, Afghanistan, 5 to 35 days","2, 3, MedlinePlus, 6, 4, 1, MayoClinic, 7, 5, Healthline","2, 3, MedlinePlus, 6, 4, 1, MayoClinic, 7, 5, Healthline","2, 3, MedlinePlus, 6, 4, 1, MayoClinic, 7, 5, VDPV, Healthline"
45,"According to the provided information from MayoClinic, MedlinePlus, and Healthline, the main causes of lupus are not definitively known. However, the following potential factors have been identified as possible causes or triggers:

1. Genetics: A combination of genetic predisposition and environmental factors may contribute to lupus.
2. Environment: Potential triggers include:
   - Sunlight
   - Infections (viral or bacterial)
   - Certain medications: Blood pressure medications, anti-seizure medications, and antibiotics
   - Toxins (like silica dust)
   - Smoking
   - Stress
   - Atypical hormone levels (such as increased estrogen levels)
   - Exposure to toxins or pollutants.

These factors can vary from person to person, and the exact cause of lupus may be unique to each individual.",0.8320338129997253,0.6972095966339111,0.8704179525375366,Infections,"DIL, 2019, more than 50, Genetics, Apresoline, Epstein-Barr, the Lupus Foundation of America, TNF, RA, Infections, 2021","Genetics
Environmental","2, MedlinePlus, 1, MayoClinic, Toxins, Healthline","2, MedlinePlus, 1, MayoClinic, Toxins, Healthline","2, MedlinePlus, 1, MayoClinic, Toxins, Healthline"
46,"The main causes of hemophilia include:

1. **Genetic inheritance**: Hemophilia is usually inherited from a parent, with the faulty gene located on the X chromosome. It is primarily passed from mother to son.
2. **Mutations in the F8 or F9 gene**: Variants in the F8 gene cause hemophilia A, while variants in the F9 gene cause hemophilia B. These genetic mutations affect the production of coagulation factor VIII (F8) or coagulation factor IX (F9).
3. **Acquired causes**: Acquired hemophilia occurs when the immune system mistakenly attacks clotting factor 8 or 9 in the blood, often associated with:
	* Pregnancy
	* Autoimmune diseases
	* Cancer
	* Multiple sclerosis
	* Drug reactions

It's worth noting that the causes of hemophilia can be categorized into two main types:

* **Congenital hemophilia**: Inherited from a parent and present from birth.
* **Acquired hemophilia**: Develops later in life, often associated with underlying medical conditions or autoimmune disorders.",0.7328863739967346,0.8111639618873596,0.7562875151634216,"Cancer
Multiple, Congenital, one","second, one, Cancer
Multiple","one, about half, B. The F8 gene","2, 3, F9, 1, F8","2, 3, F9, 1, F8","2, 9, two, 3, 1, 8, Autoimmune, Hemophilia"
